id,created_at,lang,text,retweet_count,reply_count,like_count,quote_count,sentiment,gender
2000824,2021-12-08 18:00:00,en,Learning about derivatives and integrals,67,32,686,39,neutral,male
2000825,2022-03-11 13:37:00,en,Learning about derivatives and integrals,19,12,934,21,neutral,male
2000826,2023-07-12 20:54:00,en,Why is trigonometry so hard?,350,87,378,42,negative,male
2000827,2023-05-31 13:16:00,en,Practicing some math exercises,325,79,706,39,neutral,female
2000828,2024-08-29 09:59:00,en,"Failed my math test again, so frustrated",363,65,191,24,negative,other
2000829,2023-01-23 09:16:00,en,Scored 100% on my algebra test!,416,65,528,30,positive,other
2000830,2022-05-14 05:03:00,en,Feeling stressed before my algebra exam,257,19,922,19,negative,male
2000831,2023-06-08 14:30:00,en,Reviewing geometry notes,0,3,303,12,neutral,male
2000832,2023-11-25 16:00:00,en,Completely lost in statistics class,89,68,450,7,negative,female
2000833,2022-12-13 15:07:00,en,I hate calculus so much,200,69,92,35,negative,male
2000834,2021-01-20 19:12:00,en,I hate calculus so much,399,60,635,38,negative,female
2000835,2021-12-17 16:38:00,en,Math class is scheduled at 2pm,368,20,395,6,neutral,other
2000836,2023-03-15 03:01:00,en,Math anxiety is ruining my grades,254,69,545,29,negative,other
2000837,2023-06-12 15:37:00,en,I can't handle these equations anymore,194,14,649,28,negative,other
2000838,2024-07-13 10:52:00,en,Proud of my progress in math class,347,1,622,22,positive,male
2000839,2023-11-19 10:55:00,en,Why is trigonometry so hard?,206,76,698,47,negative,other
2000840,2023-07-11 02:26:00,en,Panic sets in every time I open my math textbook,490,71,912,12,negative,male
2000841,2023-12-25 09:31:00,en,Why is trigonometry so hard?,248,12,418,12,negative,other
2000842,2021-08-07 07:33:00,en,"Failed my math test again, so frustrated",372,30,411,33,negative,male
2000843,2023-08-07 10:46:00,en,Studying math for tomorrow's class,455,64,713,50,neutral,male
2000844,2024-08-30 20:15:00,en,"Failed my math test again, so frustrated",212,84,767,36,negative,male
2000845,2023-05-23 19:39:00,en,My brain freezes when I see math problems,334,61,381,17,negative,male
2000846,2024-03-29 12:55:00,en,Feeling stressed before my algebra exam,224,51,869,25,negative,female
2000847,2024-10-09 11:22:00,en,I hate calculus so much,131,78,206,4,negative,female
2000848,2023-10-22 14:23:00,en,"Failed my math test again, so frustrated",283,45,437,8,negative,female
2000849,2023-01-17 11:33:00,en,Math anxiety is ruining my grades,89,2,433,17,negative,female
2000850,2023-04-07 22:52:00,en,Working on some algebra problems,389,96,216,49,neutral,female
2000851,2022-05-31 03:04:00,en,Solved 5 problems in my math workbook,6,58,856,50,neutral,other
2000852,2022-01-08 08:19:00,en,Math anxiety is ruining my grades,492,51,50,1,negative,other
2000853,2022-06-04 19:13:00,en,Practicing some math exercises,400,51,245,14,neutral,male
2000854,2021-12-27 10:46:00,en,Why is trigonometry so hard?,456,84,12,5,negative,other
2000855,2022-09-22 12:07:00,en,"Failed my math test again, so frustrated",311,40,143,30,negative,female
2000856,2022-01-17 02:18:00,en,My brain freezes when I see math problems,321,82,890,20,negative,other
2000857,2022-04-03 20:13:00,en,Going over my statistics assignment,451,5,539,33,neutral,other
2000858,2024-02-23 22:47:00,en,Solved 5 problems in my math workbook,481,10,311,4,neutral,other
2000859,2023-09-29 22:47:00,en,Math anxiety is ruining my grades,234,30,798,15,negative,other
2000860,2023-08-14 21:58:00,en,Math class is scheduled at 2pm,404,15,905,30,neutral,other
2000861,2022-11-18 13:04:00,en,Math anxiety is ruining my grades,455,76,893,39,negative,other
2000862,2024-05-25 10:38:00,en,This math homework is giving me a headache,128,14,98,23,negative,male
2000863,2021-03-19 22:52:00,en,This math homework is giving me a headache,500,73,440,1,negative,other
2000864,2024-12-02 11:27:00,en,Solved 5 problems in my math workbook,486,22,758,1,neutral,male
2000865,2023-09-28 03:18:00,en,Panic sets in every time I open my math textbook,35,41,335,36,negative,male
2000866,2022-06-25 16:17:00,en,This math homework is giving me a headache,155,33,116,31,negative,other
2000867,2021-08-14 03:18:00,en,Math anxiety is ruining my grades,164,97,331,45,negative,other
2000868,2022-03-27 20:39:00,en,This math homework is giving me a headache,33,65,347,8,negative,other
2000869,2021-10-23 13:47:00,en,I can't handle these equations anymore,401,99,534,13,negative,female
2000870,2022-12-03 02:09:00,en,Studying math for tomorrow's class,177,87,229,23,neutral,other
2000871,2024-02-16 11:57:00,en,Feeling confident for my math exam,5,27,659,44,positive,male
2000872,2023-07-31 12:37:00,en,My brain freezes when I see math problems,130,92,72,11,negative,male
2000873,2024-04-18 02:00:00,en,Practicing some math exercises,430,85,943,13,neutral,female
2000874,2023-05-31 19:37:00,en,I can't handle these equations anymore,50,22,73,15,negative,female
2000875,2022-09-10 19:44:00,en,Studying math for tomorrow's class,448,66,860,1,neutral,other
2000876,2022-11-18 19:00:00,en,Studying math for tomorrow's class,88,73,21,12,neutral,male
2000877,2024-02-28 23:26:00,en,Panic sets in every time I open my math textbook,102,96,990,25,negative,female
2000878,2023-03-17 04:40:00,en,Math class is scheduled at 2pm,326,27,534,0,neutral,other
2000879,2022-09-29 02:12:00,en,Proud of my progress in math class,295,61,251,50,positive,female
2000880,2023-07-22 04:50:00,en,Finally understood calculus and feeling great!,343,18,332,41,positive,female
2000881,2022-04-15 19:27:00,en,Studying math for tomorrow's class,124,98,39,35,neutral,other
2000882,2024-01-03 16:41:00,en,Feeling confident for my math exam,184,75,613,40,positive,other
2000883,2024-12-29 10:28:00,en,Proud of my progress in math class,496,66,596,35,positive,other
2000884,2024-04-20 15:08:00,en,Reviewing geometry notes,126,56,981,46,neutral,male
2000885,2021-11-11 10:53:00,en,Math class is scheduled at 2pm,64,98,153,48,neutral,other
2000886,2023-08-12 05:05:00,en,Learning about derivatives and integrals,104,83,912,28,neutral,other
2000887,2023-11-16 07:13:00,en,Proud of my progress in math class,495,3,823,31,positive,male
2000888,2021-09-07 08:48:00,en,Panic sets in every time I open my math textbook,494,98,816,25,negative,male
2000889,2021-11-12 20:27:00,en,Solved 5 problems in my math workbook,278,37,490,19,neutral,other
2000890,2022-04-04 19:12:00,en,Statistics can actually be fun,389,58,7,24,positive,female
2000891,2023-06-09 02:25:00,en,Why is trigonometry so hard?,458,6,705,23,negative,other
2000892,2021-12-31 08:54:00,en,Working on some algebra problems,225,36,554,44,neutral,other
2000893,2022-08-10 20:28:00,en,Feeling stressed before my algebra exam,180,67,910,39,negative,female
2000894,2023-02-03 09:55:00,en,Attending a calculus lecture this afternoon,395,8,307,13,neutral,other
2000895,2023-08-09 04:58:00,en,Completely lost in statistics class,315,8,81,49,negative,male
2000896,2022-03-02 09:29:00,en,Math is challenging but I love it,160,32,163,31,positive,female
2000897,2024-03-29 22:51:00,en,Panic sets in every time I open my math textbook,416,4,590,44,negative,male
2000898,2023-03-25 00:08:00,en,Math anxiety is ruining my grades,500,45,982,5,negative,male
2000899,2023-03-14 07:23:00,en,I hate calculus so much,30,0,360,24,negative,female
2000900,2022-09-21 00:49:00,en,"Failed my math test again, so frustrated",344,70,907,46,negative,other
2000901,2024-12-27 06:07:00,en,"Failed my math test again, so frustrated",498,28,959,24,negative,other
2000902,2024-09-02 12:36:00,en,Finally understood calculus and feeling great!,68,70,503,15,positive,male
2000903,2024-11-13 14:35:00,en,Learning about derivatives and integrals,475,46,851,10,neutral,male
2000904,2024-05-04 03:29:00,en,Practicing some math exercises,357,9,749,24,neutral,other
2000905,2023-06-06 21:11:00,en,I hate calculus so much,235,6,95,14,negative,other
2000906,2023-06-28 04:32:00,en,Finally understood calculus and feeling great!,266,63,293,15,positive,male
2000907,2022-02-03 22:02:00,en,This math homework is giving me a headache,159,63,829,5,negative,other
2000908,2023-08-17 09:18:00,en,Learning math makes me feel accomplished,307,15,306,7,positive,female
2000909,2023-07-29 02:47:00,en,Math class is scheduled at 2pm,110,98,181,41,neutral,female
2000910,2023-03-02 02:25:00,en,"Failed my math test again, so frustrated",75,59,457,40,negative,other
2000911,2024-07-13 16:29:00,en,"Failed my math test again, so frustrated",66,0,775,17,negative,male
2000912,2022-12-05 19:54:00,en,Math club meets today,206,65,80,14,neutral,female
2000913,2024-01-26 10:10:00,en,Math anxiety is ruining my grades,354,18,288,4,negative,female
2000914,2024-10-12 19:26:00,en,Studying math for tomorrow's class,232,51,188,47,neutral,other
2000915,2022-09-11 17:42:00,en,My brain freezes when I see math problems,17,72,345,23,negative,other
2000916,2024-03-16 07:04:00,en,I can't handle these equations anymore,408,1,285,3,negative,other
2000917,2024-07-07 21:37:00,en,Practicing some math exercises,478,83,118,41,neutral,male
2000918,2022-07-26 05:47:00,en,Panic sets in every time I open my math textbook,120,91,186,0,negative,male
2000919,2023-05-21 19:21:00,en,Math club meets today,247,30,270,30,neutral,male
2000920,2022-07-06 11:16:00,en,This math homework is giving me a headache,378,71,335,23,negative,male
2000921,2021-05-25 10:17:00,en,Math anxiety is ruining my grades,58,94,802,31,negative,female
2000922,2024-10-28 09:27:00,en,Learning math makes me feel accomplished,197,96,217,36,positive,other
2000923,2022-11-20 00:50:00,en,Why is trigonometry so hard?,493,66,903,13,negative,male
2000924,2024-12-15 13:43:00,en,Completely lost in statistics class,489,44,644,44,negative,male
2000925,2023-05-16 12:31:00,en,Math class is scheduled at 2pm,197,4,604,5,neutral,other
2000926,2021-03-11 02:03:00,en,Why is trigonometry so hard?,324,30,744,30,negative,other
2000927,2022-10-29 20:08:00,en,Solved 5 problems in my math workbook,378,79,140,50,neutral,other
2000928,2024-02-08 20:28:00,en,Completely lost in statistics class,84,93,649,13,negative,female
2000929,2024-08-21 11:24:00,en,Why is trigonometry so hard?,280,42,452,46,negative,female
2000930,2023-10-30 15:27:00,en,Panic sets in every time I open my math textbook,231,88,404,37,negative,female
2000931,2024-01-14 03:39:00,en,Why is trigonometry so hard?,291,62,738,12,negative,female
2000932,2023-02-17 05:03:00,en,Math club meets today,481,20,117,2,neutral,other
2000933,2023-02-13 15:40:00,en,Panic sets in every time I open my math textbook,452,70,100,6,negative,other
2000934,2021-06-07 05:12:00,en,Practicing some math exercises,188,9,457,42,neutral,male
2000935,2023-09-26 06:47:00,en,I hate calculus so much,266,20,692,30,negative,other
2000936,2021-06-14 22:03:00,en,Panic sets in every time I open my math textbook,258,100,115,28,negative,male
2000937,2022-12-20 00:32:00,en,Math class is scheduled at 2pm,462,14,11,20,neutral,male
2000938,2024-08-15 01:18:00,en,Had a great study session with friends for math,455,28,61,29,positive,female
2000939,2024-02-11 04:43:00,en,Attending a calculus lecture this afternoon,446,4,296,50,neutral,female
2000940,2022-11-02 22:10:00,en,Completely lost in statistics class,200,66,359,3,negative,male
2000941,2021-08-10 00:24:00,en,Reviewing geometry notes,164,49,636,30,neutral,female
2000942,2022-09-17 03:22:00,en,Finally understood calculus and feeling great!,70,65,418,37,positive,other
2000943,2023-09-30 12:11:00,en,Panic sets in every time I open my math textbook,352,57,698,14,negative,male
2000944,2023-02-07 23:09:00,en,Feeling stressed before my algebra exam,293,23,695,47,negative,male
2000945,2024-03-13 04:49:00,en,Panic sets in every time I open my math textbook,6,72,983,32,negative,other
2000946,2023-11-29 00:29:00,en,Math club meets today,58,23,21,49,neutral,male
2000947,2022-05-31 09:55:00,en,Going over my statistics assignment,17,100,999,4,neutral,other
2000948,2022-05-17 22:14:00,en,My brain freezes when I see math problems,389,37,309,27,negative,female
2000949,2022-07-07 01:34:00,en,Math class is scheduled at 2pm,1,6,390,40,neutral,male
2000950,2023-11-08 18:57:00,en,Math is challenging but I love it,136,0,386,46,positive,female
2000951,2023-10-18 21:16:00,en,Why is trigonometry so hard?,346,75,705,6,negative,male
2000952,2022-08-06 19:35:00,en,Reviewing geometry notes,186,54,74,44,neutral,other
2000953,2021-06-06 08:52:00,en,Reviewing geometry notes,137,50,916,14,neutral,other
2000954,2021-11-30 04:43:00,en,Math class is scheduled at 2pm,197,45,192,8,neutral,female
2000955,2023-04-30 00:50:00,en,"Failed my math test again, so frustrated",265,16,790,14,negative,female
2000956,2024-10-03 05:26:00,en,Feeling stressed before my algebra exam,283,73,287,40,negative,other
2000957,2022-07-06 23:12:00,en,Solved 5 problems in my math workbook,324,97,60,6,neutral,female
2000958,2023-08-09 10:29:00,en,Learning math makes me feel accomplished,205,34,148,15,positive,female
2000959,2022-04-04 01:06:00,en,Proud of my progress in math class,500,16,306,17,positive,other
2000960,2021-04-02 09:39:00,en,Practicing some math exercises,25,17,712,31,neutral,female
2000961,2024-02-29 05:00:00,en,Attending a calculus lecture this afternoon,272,68,614,9,neutral,other
2000962,2021-01-10 22:07:00,en,Why is trigonometry so hard?,65,57,817,13,negative,male
2000963,2022-09-06 13:51:00,en,Feeling confident for my math exam,191,2,369,43,positive,female
2000964,2021-06-25 17:01:00,en,Feeling stressed before my algebra exam,164,93,449,17,negative,male
2000965,2021-11-12 13:54:00,en,This math homework is giving me a headache,217,52,668,46,negative,other
2000966,2021-10-09 12:53:00,en,This math homework is giving me a headache,58,7,429,14,negative,other
2000967,2022-03-23 21:09:00,en,Studying math for tomorrow's class,282,38,326,3,neutral,female
2000968,2024-07-23 04:54:00,en,I can't handle these equations anymore,395,71,220,42,negative,female
2000969,2023-04-10 14:11:00,en,Completely lost in statistics class,10,63,859,30,negative,male
2000970,2022-03-22 01:05:00,en,Going over my statistics assignment,342,35,447,7,neutral,female
2000971,2023-12-06 03:54:00,en,Working on some algebra problems,467,15,776,23,neutral,other
2000972,2022-12-16 09:13:00,en,Completely lost in statistics class,36,36,520,33,negative,other
2000973,2024-01-25 21:39:00,en,Math anxiety is ruining my grades,397,38,736,17,negative,other
2000974,2024-11-06 01:19:00,en,Feeling stressed before my algebra exam,483,13,432,15,negative,female
2000975,2024-05-03 15:10:00,en,Working on some algebra problems,1,60,50,10,neutral,female
2000976,2023-06-08 07:18:00,en,Scored 100% on my algebra test!,112,64,96,36,positive,female
2000977,2021-03-25 22:20:00,en,"Failed my math test again, so frustrated",195,48,657,10,negative,female
2000978,2021-05-29 08:33:00,en,My brain freezes when I see math problems,218,20,857,6,negative,other
2000979,2023-06-17 19:06:00,en,Studying math for tomorrow's class,203,19,372,0,neutral,male
2000980,2022-09-03 21:07:00,en,I can't handle these equations anymore,155,66,941,32,negative,male
2000981,2023-06-20 05:17:00,en,I hate calculus so much,156,2,819,37,negative,female
2000982,2023-01-28 17:16:00,en,Completely lost in statistics class,247,57,114,17,negative,male
2000983,2021-09-29 05:58:00,en,I can't handle these equations anymore,222,67,966,17,negative,other
