id,created_at,lang,text,retweet_count,reply_count,like_count,quote_count,sentiment,gender,clean_text,tokens,lemmas,processed_text
2000411,2021/8/29 4:54,en,Learning about derivatives and integrals,14,75,826,49,neutral,male,learning about derivatives and integrals,"['learning', 'about', 'derivatives', 'and', 'integrals']","['learn', 'about', 'deriv', 'and', 'integr']",learn about deriv and integr
2000412,2024/4/24 22:32,en,Statistics can actually be fun,108,97,509,46,positive,other,statistics can actually be fun,"['statistics', 'can', 'actually', 'be', 'fun']","['statist', 'can', 'actual', 'be', 'fun']",statist can actual be fun
2000413,2023/5/8 3:40,en,Studying math for tomorrow's class,231,12,753,40,neutral,male,studying math for tomorrow's class,"['studying', 'math', 'for', ""tomorrow's"", 'class']","['studi', 'math', 'for', ""tomorrow'"", 'class']",studi math for tomorrow' class
2000414,2023/10/20 14:29,en,Enjoying solving complex equations,446,23,138,42,positive,male,enjoying solving complex equations,"['enjoying', 'solving', 'complex', 'equations']","['enjoy', 'solv', 'complex', 'equat']",enjoy solv complex equat
2000415,2023/7/2 19:30,en,Learning about derivatives and integrals,459,12,733,43,neutral,male,learning about derivatives and integrals,"['learning', 'about', 'derivatives', 'and', 'integrals']","['learn', 'about', 'deriv', 'and', 'integr']",learn about deriv and integr
2000416,2022/11/26 20:06,en,This math homework is giving me a headache,257,28,741,44,negative,male,this math homework is giving me a headache,"['this', 'math', 'homework', 'is', 'giving', 'me', 'a', 'headache']","['thi', 'math', 'homework', 'is', 'give', 'me', 'a', 'headach']",thi math homework is give me a headach
2000417,2022/10/30 20:30,en,Feeling stressed before my algebra exam,480,3,408,6,negative,other,feeling stressed before my algebra exam,"['feeling', 'stressed', 'before', 'my', 'algebra', 'exam']","['feel', 'stress', 'befor', 'my', 'algebra', 'exam']",feel stress befor my algebra exam
2000418,2024/3/10 13:04,en,Reviewing geometry notes,5,56,680,42,neutral,female,reviewing geometry notes,"['reviewing', 'geometry', 'notes']","['review', 'geometri', 'note']",review geometri note
2000419,2023/12/18 11:54,en,Completely lost in statistics class,226,51,425,10,negative,other,completely lost in statistics class,"['completely', 'lost', 'in', 'statistics', 'class']","['complet', 'lost', 'in', 'statist', 'class']",complet lost in statist class
2000420,2022/5/11 18:35,en,Why is trigonometry so hard?,65,72,503,36,negative,male,why is trigonometry so hard?,"['why', 'is', 'trigonometry', 'so', 'hard']","['whi', 'is', 'trigonometri', 'so', 'hard']",whi is trigonometri so hard
2000421,2024/10/22 2:20,en,Solved 5 problems in my math workbook,485,22,850,39,neutral,female,solved 5 problems in my math workbook,"['solved', '5', 'problems', 'in', 'my', 'math', 'workbook']","['solv', '5', 'problem', 'in', 'my', 'math', 'workbook']",solv 5 problem in my math workbook
2000422,2021/1/6 12:31,en,Learning math makes me feel accomplished,353,54,202,27,positive,female,learning math makes me feel accomplished,"['learning', 'math', 'makes', 'me', 'feel', 'accomplished']","['learn', 'math', 'make', 'me', 'feel', 'accomplish']",learn math make me feel accomplish
2000423,2023/2/4 6:10,en,Why is trigonometry so hard?,172,93,56,7,negative,male,why is trigonometry so hard?,"['why', 'is', 'trigonometry', 'so', 'hard']","['whi', 'is', 'trigonometri', 'so', 'hard']",whi is trigonometri so hard
2000424,2024/2/4 0:40,en,Reviewing geometry notes,421,4,891,42,neutral,other,reviewing geometry notes,"['reviewing', 'geometry', 'notes']","['review', 'geometri', 'note']",review geometri note
2000425,2024/2/19 11:26,en,Why is trigonometry so hard?,167,28,32,33,negative,other,why is trigonometry so hard?,"['why', 'is', 'trigonometry', 'so', 'hard']","['whi', 'is', 'trigonometri', 'so', 'hard']",whi is trigonometri so hard
2000426,2024/12/19 23:49,en,Proud of my progress in math class,4,63,147,9,positive,female,proud of my progress in math class,"['proud', 'of', 'my', 'progress', 'in', 'math', 'class']","['proud', 'of', 'my', 'progress', 'in', 'math', 'class']",proud of my progress in math class
2000427,2021/12/19 0:19,en,This math homework is giving me a headache,236,83,780,3,negative,other,this math homework is giving me a headache,"['this', 'math', 'homework', 'is', 'giving', 'me', 'a', 'headache']","['thi', 'math', 'homework', 'is', 'give', 'me', 'a', 'headach']",thi math homework is give me a headach
2000428,2023/7/22 16:04,en,"Failed my math test again, so frustrated",149,13,546,31,negative,other,"failed my math test again, so frustrated","['failed', 'my', 'math', 'test', 'again', 'so', 'frustrated']","['fail', 'my', 'math', 'test', 'again', 'so', 'frustrat']",fail my math test again so frustrat
2000429,2021/2/19 17:06,en,Studying math for tomorrow's class,453,53,277,30,neutral,male,studying math for tomorrow's class,"['studying', 'math', 'for', ""tomorrow's"", 'class']","['studi', 'math', 'for', ""tomorrow'"", 'class']",studi math for tomorrow' class
2000430,2021/5/27 5:29,en,I can't handle these equations anymore,190,79,635,22,negative,female,i can't handle these equations anymore,"['i', ""can't"", 'handle', 'these', 'equations', 'anymore']","['i', ""can't"", 'handl', 'these', 'equat', 'anymor']",i can't handl these equat anymor
2000431,2022/1/4 16:39,en,My brain freezes when I see math problems,235,100,30,43,negative,other,my brain freezes when i see math problems,"['my', 'brain', 'freezes', 'when', 'i', 'see', 'math', 'problems']","['my', 'brain', 'freez', 'when', 'i', 'see', 'math', 'problem']",my brain freez when i see math problem
2000432,2022/9/30 20:16,en,"Failed my math test again, so frustrated",288,97,445,31,negative,male,"failed my math test again, so frustrated","['failed', 'my', 'math', 'test', 'again', 'so', 'frustrated']","['fail', 'my', 'math', 'test', 'again', 'so', 'frustrat']",fail my math test again so frustrat
2000433,2021/7/10 14:40,en,Panic sets in every time I open my math textbook,427,19,787,29,negative,male,panic sets in every time i open my math textbook,"['panic', 'sets', 'in', 'every', 'time', 'i', 'open', 'my', 'math', 'textbook']","['panic', 'set', 'in', 'everi', 'time', 'i', 'open', 'my', 'math', 'textbook']",panic set in everi time i open my math textbook
2000434,2024/1/26 8:00,en,Learning about derivatives and integrals,18,89,641,16,neutral,other,learning about derivatives and integrals,"['learning', 'about', 'derivatives', 'and', 'integrals']","['learn', 'about', 'deriv', 'and', 'integr']",learn about deriv and integr
2000435,2022/8/8 0:21,en,Learning about derivatives and integrals,494,43,128,37,neutral,other,learning about derivatives and integrals,"['learning', 'about', 'derivatives', 'and', 'integrals']","['learn', 'about', 'deriv', 'and', 'integr']",learn about deriv and integr
2000436,2023/11/9 16:52,en,Scored 100% on my algebra test!,316,5,68,24,positive,male,scored 100 on my algebra test!,"['scored', '100', 'on', 'my', 'algebra', 'test']","['score', '100', 'on', 'my', 'algebra', 'test']",score 100 on my algebra test
2000437,2021/7/24 17:54,en,Math anxiety is ruining my grades,132,3,411,42,negative,other,math anxiety is ruining my grades,"['math', 'anxiety', 'is', 'ruining', 'my', 'grades']","['math', 'anxieti', 'is', 'ruin', 'my', 'grade']",math anxieti is ruin my grade
2000438,2024/11/19 15:09,en,Reviewing geometry notes,327,19,621,15,neutral,male,reviewing geometry notes,"['reviewing', 'geometry', 'notes']","['review', 'geometri', 'note']",review geometri note
2000439,2022/1/17 14:40,en,"Failed my math test again, so frustrated",210,61,240,11,negative,female,"failed my math test again, so frustrated","['failed', 'my', 'math', 'test', 'again', 'so', 'frustrated']","['fail', 'my', 'math', 'test', 'again', 'so', 'frustrat']",fail my math test again so frustrat
2000440,2021/2/6 12:03,en,"Failed my math test again, so frustrated",203,44,226,37,negative,male,"failed my math test again, so frustrated","['failed', 'my', 'math', 'test', 'again', 'so', 'frustrated']","['fail', 'my', 'math', 'test', 'again', 'so', 'frustrat']",fail my math test again so frustrat
2000441,2024/11/11 14:34,en,Attending a calculus lecture this afternoon,326,61,685,14,neutral,other,attending a calculus lecture this afternoon,"['attending', 'a', 'calculus', 'lecture', 'this', 'afternoon']","['attend', 'a', 'calculu', 'lectur', 'thi', 'afternoon']",attend a calculu lectur thi afternoon
2000442,2024/4/21 2:58,en,Finally understood calculus and feeling great!,217,9,615,47,positive,other,finally understood calculus and feeling great!,"['finally', 'understood', 'calculus', 'and', 'feeling', 'great']","['final', 'understood', 'calculu', 'and', 'feel', 'great']",final understood calculu and feel great
2000443,2022/4/16 13:20,en,Learning math makes me feel accomplished,29,32,779,39,positive,other,learning math makes me feel accomplished,"['learning', 'math', 'makes', 'me', 'feel', 'accomplished']","['learn', 'math', 'make', 'me', 'feel', 'accomplish']",learn math make me feel accomplish
2000444,2021/5/28 7:22,en,Math club meets today,447,88,897,12,neutral,other,math club meets today,"['math', 'club', 'meets', 'today']","['math', 'club', 'meet', 'today']",math club meet today
2000445,2024/2/17 12:25,en,I can't handle these equations anymore,85,78,494,4,negative,male,i can't handle these equations anymore,"['i', ""can't"", 'handle', 'these', 'equations', 'anymore']","['i', ""can't"", 'handl', 'these', 'equat', 'anymor']",i can't handl these equat anymor
2000446,2024/2/25 14:26,en,Why is trigonometry so hard?,224,96,514,24,negative,other,why is trigonometry so hard?,"['why', 'is', 'trigonometry', 'so', 'hard']","['whi', 'is', 'trigonometri', 'so', 'hard']",whi is trigonometri so hard
2000447,2023/3/5 12:16,en,Why is trigonometry so hard?,103,18,521,12,negative,female,why is trigonometry so hard?,"['why', 'is', 'trigonometry', 'so', 'hard']","['whi', 'is', 'trigonometri', 'so', 'hard']",whi is trigonometri so hard
2000448,2021/9/23 10:26,en,I can't handle these equations anymore,432,33,520,19,negative,other,i can't handle these equations anymore,"['i', ""can't"", 'handle', 'these', 'equations', 'anymore']","['i', ""can't"", 'handl', 'these', 'equat', 'anymor']",i can't handl these equat anymor
2000449,2023/12/1 20:04,en,Math anxiety is ruining my grades,461,38,439,48,negative,female,math anxiety is ruining my grades,"['math', 'anxiety', 'is', 'ruining', 'my', 'grades']","['math', 'anxieti', 'is', 'ruin', 'my', 'grade']",math anxieti is ruin my grade
2000450,2023/12/12 15:39,en,Math anxiety is ruining my grades,174,49,3,18,negative,female,math anxiety is ruining my grades,"['math', 'anxiety', 'is', 'ruining', 'my', 'grades']","['math', 'anxieti', 'is', 'ruin', 'my', 'grade']",math anxieti is ruin my grade
2000451,2021/2/17 21:22,en,Math anxiety is ruining my grades,25,93,228,21,negative,male,math anxiety is ruining my grades,"['math', 'anxiety', 'is', 'ruining', 'my', 'grades']","['math', 'anxieti', 'is', 'ruin', 'my', 'grade']",math anxieti is ruin my grade
2000452,2024/6/19 1:42,en,Working on some algebra problems,226,55,908,13,neutral,male,working on some algebra problems,"['working', 'on', 'some', 'algebra', 'problems']","['work', 'on', 'some', 'algebra', 'problem']",work on some algebra problem
2000453,2023/11/12 18:15,en,Going over my statistics assignment,123,17,610,22,neutral,male,going over my statistics assignment,"['going', 'over', 'my', 'statistics', 'assignment']","['go', 'over', 'my', 'statist', 'assign']",go over my statist assign
2000454,2021/8/7 6:28,en,My brain freezes when I see math problems,22,49,924,40,negative,other,my brain freezes when i see math problems,"['my', 'brain', 'freezes', 'when', 'i', 'see', 'math', 'problems']","['my', 'brain', 'freez', 'when', 'i', 'see', 'math', 'problem']",my brain freez when i see math problem
2000455,2023/3/22 16:26,en,Feeling stressed before my algebra exam,208,26,320,6,negative,female,feeling stressed before my algebra exam,"['feeling', 'stressed', 'before', 'my', 'algebra', 'exam']","['feel', 'stress', 'befor', 'my', 'algebra', 'exam']",feel stress befor my algebra exam
2000456,2024/6/15 18:00,en,Feeling stressed before my algebra exam,365,23,705,20,negative,male,feeling stressed before my algebra exam,"['feeling', 'stressed', 'before', 'my', 'algebra', 'exam']","['feel', 'stress', 'befor', 'my', 'algebra', 'exam']",feel stress befor my algebra exam
2000457,2022/10/11 4:48,en,Completely lost in statistics class,284,15,633,22,negative,other,completely lost in statistics class,"['completely', 'lost', 'in', 'statistics', 'class']","['complet', 'lost', 'in', 'statist', 'class']",complet lost in statist class
2000458,2023/11/9 11:29,en,"Failed my math test again, so frustrated",386,7,336,0,negative,female,"failed my math test again, so frustrated","['failed', 'my', 'math', 'test', 'again', 'so', 'frustrated']","['fail', 'my', 'math', 'test', 'again', 'so', 'frustrat']",fail my math test again so frustrat
2000459,2022/9/6 19:33,en,Completely lost in statistics class,332,37,71,19,negative,male,completely lost in statistics class,"['completely', 'lost', 'in', 'statistics', 'class']","['complet', 'lost', 'in', 'statist', 'class']",complet lost in statist class
2000460,2022/12/17 1:23,en,This math homework is giving me a headache,369,24,951,22,negative,male,this math homework is giving me a headache,"['this', 'math', 'homework', 'is', 'giving', 'me', 'a', 'headache']","['thi', 'math', 'homework', 'is', 'give', 'me', 'a', 'headach']",thi math homework is give me a headach
2000461,2023/11/7 2:43,en,My brain freezes when I see math problems,495,39,359,16,negative,other,my brain freezes when i see math problems,"['my', 'brain', 'freezes', 'when', 'i', 'see', 'math', 'problems']","['my', 'brain', 'freez', 'when', 'i', 'see', 'math', 'problem']",my brain freez when i see math problem
2000462,2021/9/16 20:31,en,This math homework is giving me a headache,254,49,377,24,negative,male,this math homework is giving me a headache,"['this', 'math', 'homework', 'is', 'giving', 'me', 'a', 'headache']","['thi', 'math', 'homework', 'is', 'give', 'me', 'a', 'headach']",thi math homework is give me a headach
2000463,2021/9/18 5:57,en,Statistics can actually be fun,404,20,824,17,positive,other,statistics can actually be fun,"['statistics', 'can', 'actually', 'be', 'fun']","['statist', 'can', 'actual', 'be', 'fun']",statist can actual be fun
2000464,2022/6/24 22:25,en,Feeling stressed before my algebra exam,26,81,513,17,negative,male,feeling stressed before my algebra exam,"['feeling', 'stressed', 'before', 'my', 'algebra', 'exam']","['feel', 'stress', 'befor', 'my', 'algebra', 'exam']",feel stress befor my algebra exam
